,iso_code,continent,location,date_,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand,positive_rate,people_vaccinated,population,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,day_num,school_closures,date
19769,DEU,Europe,Germany,03/03/2021,129.524,4.285,2.821,0.061,4585514.0,83.783945,237.016,46.6,45229.245,8.0,81.33,403,3,2021-03-03
26482,FRA,Europe,France,03/03/2021,398.184,4.766,4.742,0.065,3358844.0,67.564251,122.578,42.0,38605.671,5.98,82.66,405,1,2021-03-03
70348,SWE,Europe,Sweden,03/04/2021,479.045,1.287,3.608,0.11,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,398,2,2021-03-04
37143,ITA,Europe,Italy,03/04/2021,377.842,5.607,5.617,0.062,3508805.0,60.461828,205.859,47.9,35220.084,3.18,83.51,399,3,2021-03-04
19770,DEU,Europe,Germany,03/04/2021,135.981,3.211,2.821,0.061,4765695.0,83.783945,237.016,46.6,45229.245,8.0,81.33,404,3,2021-03-04
26483,FRA,Europe,France,03/04/2021,374.251,4.337,5.107,0.065,3519549.0,67.564251,122.578,42.0,38605.671,5.98,82.66,406,1,2021-03-04
24003,ESP,Europe,Spain,03/04/2021,129.12,5.433,2.821,0.061,3129092.0,46.754783,93.105,45.5,34272.36,2.97,83.56,398,1,2021-03-04
19771,DEU,Europe,Germany,03/05/2021,114.354,3.557,2.821,0.061,4968525.0,83.783945,237.016,46.6,45229.245,8.0,81.33,405,3,2021-03-05
24004,ESP,Europe,Spain,03/05/2021,142.317,13.624,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,399,1,2021-03-05
70349,SWE,Europe,Sweden,03/05/2021,478.351,2.574,3.608,0.11,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,399,2,2021-03-05
26484,FRA,Europe,France,03/05/2021,347.921,6.498,5.859,0.065,3717764.0,67.564251,122.578,42.0,38605.671,5.98,82.66,407,1,2021-03-05
37144,ITA,Europe,Italy,03/05/2021,397.11,4.912,6.26,0.062,3662372.0,60.461828,205.859,47.9,35220.084,3.18,83.51,400,3,2021-03-05
24005,ESP,Europe,Spain,03/06/2021,0.0,0.0,2.821,0.061,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,400,1,2021-03-06
26485,FRA,Europe,France,03/06/2021,344.946,2.516,3.167,0.065,3923221.0,67.564251,122.578,42.0,38605.671,5.98,82.66,408,1,2021-03-06
37145,ITA,Europe,Italy,03/06/2021,390.875,5.078,5.872,0.063,3800806.0,60.461828,205.859,47.9,35220.084,3.18,83.51,401,3,2021-03-06
70350,SWE,Europe,Sweden,03/06/2021,0.0,0.0,3.608,0.109,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,400,2,2021-03-06
19772,DEU,Europe,Germany,03/06/2021,98.635,1.182,2.821,0.061,5121598.0,83.783945,237.016,46.6,45229.245,8.0,81.33,406,3,2021-03-06
19773,DEU,Europe,Germany,03/07/2021,77.628,0.394,2.821,0.062,5238040.0,83.783945,237.016,46.6,45229.245,8.0,81.33,407,3,2021-03-07
26486,FRA,Europe,France,03/07/2021,323.174,1.924,0.684,0.065,4043148.0,67.564251,122.578,42.0,38605.671,5.98,82.66,409,1,2021-03-07
70351,SWE,Europe,Sweden,03/07/2021,0.0,0.0,3.608,0.108,700338.0,10.09927,24.718,41.0,46949.283,2.22,82.8,401,2,2021-03-07
24006,ESP,Europe,Spain,03/07/2021,0.0,0.0,2.821,0.061,3328703.0,46.754783,93.105,45.5,34272.36,2.97,83.56,401,1,2021-03-07
37146,ITA,Europe,Italy,03/07/2021,342.762,3.424,4.488,0.064,3883386.0,60.461828,205.859,47.9,35220.084,3.18,83.51,402,3,2021-03-07
19774,DEU,Europe,Germany,03/08/2021,61.217,3.008,2.821,0.061,5423627.0,83.783945,237.016,46.6,45229.245,8.0,81.33,408,3,2021-03-08
70352,SWE,Europe,Sweden,03/08/2021,0.0,0.0,3.922,0.107,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,402,2,2021-03-08
24007,ESP,Europe,Spain,03/08/2021,255.76,6.374,2.821,0.061,3436412.0,46.754783,93.105,45.5,34272.36,2.97,83.56,402,1,2021-03-08
37147,ITA,Europe,Italy,03/08/2021,229.599,5.26,3.055,0.064,4017296.0,60.461828,205.859,47.9,35220.084,3.18,83.51,403,3,2021-03-08
26487,FRA,Europe,France,03/08/2021,81.907,5.373,6.33,0.066,4148186.0,67.564251,122.578,42.0,38605.671,5.98,82.66,410,1,2021-03-08
26488,FRA,Europe,France,03/09/2021,342.533,5.402,5.484,0.066,4318164.0,67.564251,122.578,42.0,38605.671,5.98,82.66,411,1,2021-03-09
19775,DEU,Europe,Germany,03/09/2021,81.567,3.557,2.821,0.061,5619389.0,83.783945,237.016,46.6,45229.245,8.0,81.33,409,3,2021-03-09
70353,SWE,Europe,Sweden,03/09/2021,1090.574,3.862,3.922,0.103,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,403,2,2021-03-09
24008,ESP,Europe,Spain,03/09/2021,85.809,6.224,2.821,0.044,3541667.0,46.754783,93.105,45.5,34272.36,2.97,83.56,403,1,2021-03-09
37148,ITA,Europe,Italy,03/09/2021,326.239,6.219,5.722,0.065,4162670.0,60.461828,205.859,47.9,35220.084,3.18,83.51,404,3,2021-03-09
26489,FRA,Europe,France,03/10/2021,439.197,3.73,5.123,0.067,4494173.0,67.564251,122.578,42.0,38605.671,5.98,82.66,412,1,2021-03-10
19776,DEU,Europe,Germany,03/10/2021,252.59,3.867,2.821,0.061,5838217.0,83.783945,237.016,46.6,45229.245,8.0,81.33,410,3,2021-03-10
70354,SWE,Europe,Sweden,03/10/2021,585.884,4.555,3.922,0.101,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,404,2,2021-03-10
37149,ITA,Europe,Italy,03/10/2021,368.414,5.491,5.971,0.066,4323007.0,60.461828,205.859,47.9,35220.084,3.18,83.51,405,3,2021-03-10
24009,ESP,Europe,Spain,03/10/2021,152.262,5.005,2.821,0.046,3668848.0,46.754783,93.105,45.5,34272.36,2.97,83.56,404,1,2021-03-10
19777,DEU,Europe,Germany,03/11/2021,56.634,3.127,2.821,0.061,6059389.0,83.783945,237.016,46.6,45229.245,8.0,81.33,411,3,2021-03-11
24010,ESP,Europe,Spain,03/11/2021,133.783,2.652,2.821,0.047,3769523.0,46.754783,93.105,45.5,34272.36,2.97,83.56,405,1,2021-03-11
37150,ITA,Europe,Italy,03/11/2021,424.218,6.169,6.156,0.066,4487116.0,60.461828,205.859,47.9,35220.084,3.18,83.51,406,3,2021-03-11
70355,SWE,Europe,Sweden,03/11/2021,524.79,2.277,3.922,0.101,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,405,2,2021-03-11
26490,FRA,Europe,France,03/11/2021,416.33,4.1,6.074,0.067,4733990.0,67.564251,122.578,42.0,38605.671,5.98,82.66,413,1,2021-03-11
26491,FRA,Europe,France,03/12/2021,372.638,3.301,6.877,0.067,5025425.0,67.564251,122.578,42.0,38605.671,5.98,82.66,414,1,2021-03-12
19778,DEU,Europe,Germany,03/12/2021,152.416,2.721,2.821,0.061,6313329.0,83.783945,237.016,46.6,45229.245,8.0,81.33,412,3,2021-03-12
37151,ITA,Europe,Italy,03/12/2021,443.089,6.285,6.114,0.068,4637917.0,60.461828,205.859,47.9,35220.084,3.18,83.51,407,3,2021-03-12
24011,ESP,Europe,Spain,03/12/2021,114.384,3.7,2.821,0.045,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,406,1,2021-03-12
70356,SWE,Europe,Sweden,03/12/2021,528.256,3.466,3.922,0.102,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,406,2,2021-03-12
37152,ITA,Europe,Italy,03/13/2021,430.536,5.243,6.168,0.068,4766388.0,60.461828,205.859,47.9,35220.084,3.18,83.51,408,3,2021-03-13
19779,DEU,Europe,Germany,03/13/2021,126.134,0.251,2.821,0.061,6511438.0,83.783945,237.016,46.6,45229.245,8.0,81.33,413,3,2021-03-13
70357,SWE,Europe,Sweden,03/13/2021,0.0,0.0,3.922,0.101,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,407,2,2021-03-13
26492,FRA,Europe,France,03/13/2021,440.943,2.501,3.627,0.067,5254340.0,67.564251,122.578,42.0,38605.671,5.98,82.66,415,1,2021-03-13
24012,ESP,Europe,Spain,03/13/2021,0.0,0.0,2.821,0.045,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,407,1,2021-03-13
24013,ESP,Europe,Spain,03/14/2021,0.0,0.0,2.821,0.046,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,408,1,2021-03-14
37153,ITA,Europe,Italy,03/14/2021,352.355,4.366,4.531,0.068,4839070.0,60.461828,205.859,47.9,35220.084,3.18,83.51,409,3,2021-03-14
26493,FRA,Europe,France,03/14/2021,389.955,3.064,0.807,0.068,5316640.0,67.564251,122.578,42.0,38605.671,5.98,82.66,416,1,2021-03-14
70358,SWE,Europe,Sweden,03/14/2021,0.0,0.0,3.922,0.099,879372.0,10.09927,24.718,41.0,46949.283,2.22,82.8,408,2,2021-03-14
19780,DEU,Europe,Germany,03/14/2021,107.157,1.122,2.821,0.067,6646548.0,83.783945,237.016,46.6,45229.245,8.0,81.33,414,3,2021-03-14
70359,SWE,Europe,Sweden,03/15/2021,0.0,0.0,4.415,0.098,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,409,2,2021-03-15
19781,DEU,Europe,Germany,03/15/2021,78.094,2.841,2.821,0.061,6834417.0,83.783945,237.016,46.6,45229.245,8.0,81.33,415,3,2021-03-15
26494,FRA,Europe,France,03/15/2021,95.776,5.047,7.328,0.07,5472824.0,67.564251,122.578,42.0,38605.671,5.98,82.66,417,1,2021-03-15
37154,ITA,Europe,Italy,03/15/2021,252.258,5.855,2.961,0.069,4943462.0,60.461828,205.859,47.9,35220.084,3.18,83.51,410,3,2021-03-15
24014,ESP,Europe,Spain,03/15/2021,242.927,3.55,2.821,0.045,3951221.0,46.754783,93.105,45.5,34272.36,2.97,83.56,409,1,2021-03-15
26495,FRA,Europe,France,03/16/2021,444.999,5.92,6.644,0.071,5612309.0,67.564251,122.578,42.0,38605.671,5.98,82.66,418,1,2021-03-16
19782,DEU,Europe,Germany,03/16/2021,211.007,2.996,2.821,0.061,6944613.0,83.783945,237.016,46.6,45229.245,8.0,81.33,416,3,2021-03-16
37155,ITA,Europe,Italy,03/16/2021,337.006,8.303,6.109,0.069,5011277.0,60.461828,205.859,47.9,35220.084,3.18,83.51,411,3,2021-03-16
70360,SWE,Europe,Sweden,03/16/2021,1263.656,2.574,4.415,0.102,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,410,2,2021-03-16
24015,ESP,Europe,Spain,03/16/2021,106.128,3.016,2.821,0.046,4013681.0,46.754783,93.105,45.5,34272.36,2.97,83.56,410,1,2021-03-16
19783,DEU,Europe,Germany,03/17/2021,91.963,1.086,2.821,0.061,7068836.0,83.783945,237.016,46.6,45229.245,8.0,81.33,417,3,2021-03-17
24016,ESP,Europe,Spain,03/17/2021,130.297,4.877,2.821,0.045,4052470.0,46.754783,93.105,45.5,34272.36,2.97,83.56,411,1,2021-03-17
70361,SWE,Europe,Sweden,03/17/2021,671.435,5.545,4.415,0.103,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,411,2,2021-03-17
26496,FRA,Europe,France,03/17/2021,569.843,1.288,5.989,0.072,5760570.0,67.564251,122.578,42.0,38605.671,5.98,82.66,419,1,2021-03-17
37156,ITA,Europe,Italy,03/17/2021,381.067,7.128,6.104,0.069,5096017.0,60.461828,205.859,47.9,35220.084,3.18,83.51,412,3,2021-03-17
37157,ITA,Europe,Italy,03/18/2021,411.847,6.996,5.851,0.069,5180098.0,60.461828,205.859,47.9,35220.084,3.18,83.51,413,3,2021-03-18
26497,FRA,Europe,France,03/18/2021,518.928,6.246,7.154,0.073,5925924.0,67.564251,122.578,42.0,38605.671,5.98,82.66,420,1,2021-03-18
19784,DEU,Europe,Germany,03/18/2021,340.029,4.285,2.821,0.061,7186562.0,83.783945,237.016,46.6,45229.245,8.0,81.33,418,3,2021-03-18
70362,SWE,Europe,Sweden,03/18/2021,640.343,0.792,4.415,0.105,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,412,2,2021-03-18
24017,ESP,Europe,Spain,03/18/2021,132.949,2.502,2.821,0.045,4106550.0,46.754783,93.105,45.5,34272.36,2.97,83.56,412,1,2021-03-18
26498,FRA,Europe,France,03/19/2021,520.956,4.218,8.068,0.073,6153063.0,67.564251,122.578,42.0,38605.671,5.98,82.66,421,1,2021-03-19
37158,ITA,Europe,Italy,03/19/2021,425.177,6.384,6.034,0.069,5277360.0,60.461828,205.859,47.9,35220.084,3.18,83.51,414,3,2021-03-19
19785,DEU,Europe,Germany,03/19/2021,184.713,2.459,2.821,0.061,7346896.0,83.783945,237.016,46.6,45229.245,8.0,81.33,419,3,2021-03-19
70363,SWE,Europe,Sweden,03/19/2021,567.863,2.574,4.415,0.105,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,413,2,2021-03-19
24018,ESP,Europe,Spain,03/19/2021,0.0,0.0,2.821,0.038,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,413,1,2021-03-19
19786,DEU,Europe,Germany,03/20/2021,173.052,1.17,2.821,0.061,7513921.0,83.783945,237.016,46.6,45229.245,8.0,81.33,420,3,2021-03-20
24019,ESP,Europe,Spain,03/20/2021,0.0,0.0,2.821,0.038,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,414,1,2021-03-20
70364,SWE,Europe,Sweden,03/20/2021,0.0,0.0,4.415,0.103,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,414,2,2021-03-20
37159,ITA,Europe,Italy,03/20/2021,395.506,6.632,5.863,0.068,5390900.0,60.461828,205.859,47.9,35220.084,3.18,83.51,415,3,2021-03-20
26499,FRA,Europe,France,03/20/2021,523.043,2.62,4.186,0.073,6317952.0,67.564251,122.578,42.0,38605.671,5.98,82.66,422,1,2021-03-20
37160,ITA,Europe,Italy,03/21/2021,331.531,4.962,4.583,0.068,5475919.0,60.461828,205.859,47.9,35220.084,3.18,83.51,416,3,2021-03-21
24020,ESP,Europe,Spain,03/21/2021,0.0,0.0,2.821,0.038,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,415,1,2021-03-21
19787,DEU,Europe,Germany,03/21/2021,9.166,0.597,2.821,0.079,7641202.0,83.783945,237.016,46.6,45229.245,8.0,81.33,421,3,2021-03-21
70365,SWE,Europe,Sweden,03/21/2021,0.0,0.0,4.415,0.102,998792.0,10.09927,24.718,41.0,46949.283,2.22,82.8,415,2,2021-03-21
26500,FRA,Europe,France,03/21/2021,452.71,2.043,0.884,0.074,6366720.0,67.564251,122.578,42.0,38605.671,5.98,82.66,423,1,2021-03-21
19788,DEU,Europe,Germany,03/22/2021,98.599,3.02,2.821,0.061,7833083.0,83.783945,237.016,46.6,45229.245,8.0,81.33,422,3,2021-03-22
26501,FRA,Europe,France,03/22/2021,234.044,5.077,8.608,0.075,6534120.0,67.564251,122.578,42.0,38605.671,5.98,82.66,424,1,2021-03-22
24021,ESP,Europe,Spain,03/22/2021,352.285,13.539,2.821,0.045,4211040.0,46.754783,93.105,45.5,34272.36,2.97,83.56,416,1,2021-03-22
37161,ITA,Europe,Italy,03/22/2021,405.231,6.384,2.798,0.072,5605707.0,60.461828,205.859,47.9,35220.084,3.18,83.51,417,3,2021-03-22
70366,SWE,Europe,Sweden,03/22/2021,0.0,0.0,4.808,0.1,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,416,2,2021-03-22
37162,ITA,Europe,Italy,03/23/2021,309.931,9.113,5.544,0.072,5760198.0,60.461828,205.859,47.9,35220.084,3.18,83.51,418,3,2021-03-23
26502,FRA,Europe,France,03/23/2021,217.526,4.263,7.928,0.075,6781342.0,67.564251,122.578,42.0,38605.671,5.98,82.66,425,1,2021-03-23
24022,ESP,Europe,Spain,03/23/2021,117.977,4.299,2.821,0.046,4252598.0,46.754783,93.105,45.5,34272.36,2.97,83.56,417,1,2021-03-23
70367,SWE,Europe,Sweden,03/23/2021,1392.477,5.248,4.808,0.103,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,417,2,2021-03-23
19789,DEU,Europe,Germany,03/23/2021,250.275,2.936,2.821,0.061,8048871.0,83.783945,237.016,46.6,45229.245,8.0,81.33,423,3,2021-03-23
26503,FRA,Europe,France,03/24/2021,967.849,3.641,7.151,0.075,7035098.0,67.564251,122.578,42.0,38605.671,5.98,82.66,426,1,2021-03-24
19790,DEU,Europe,Germany,03/24/2021,283.551,2.733,2.821,0.061,8295394.0,83.783945,237.016,46.6,45229.245,8.0,81.33,424,3,2021-03-24
24023,ESP,Europe,Spain,03/24/2021,0.0,0.0,2.821,0.038,4343860.0,46.754783,93.105,45.5,34272.36,2.97,83.56,418,1,2021-03-24
37163,ITA,Europe,Italy,03/24/2021,351.395,7.608,6.016,0.072,5930767.0,60.461828,205.859,47.9,35220.084,3.18,83.51,419,3,2021-03-24
70368,SWE,Europe,Sweden,03/24/2021,757.381,4.159,4.808,0.105,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,418,2,2021-03-24
24024,ESP,Europe,Spain,03/25/2021,287.008,14.458,2.821,0.047,4447534.0,46.754783,93.105,45.5,34272.36,2.97,83.56,419,1,2021-03-25
37164,ITA,Europe,Italy,03/25/2021,391.669,7.608,5.78,0.071,6116382.0,60.461828,205.859,47.9,35220.084,3.18,83.51,420,3,2021-03-25
26504,FRA,Europe,France,03/25/2021,675.801,3.33,8.446,0.075,7373404.0,67.564251,122.578,42.0,38605.671,5.98,82.66,427,1,2021-03-25
19791,DEU,Europe,Germany,03/25/2021,258.045,2.208,2.821,0.061,8553924.0,83.783945,237.016,46.6,45229.245,8.0,81.33,425,3,2021-03-25
70369,SWE,Europe,Sweden,03/25/2021,763.025,1.584,4.808,0.107,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,419,2,2021-03-25
24025,ESP,Europe,Spain,03/26/2021,162.251,12.619,2.821,0.057,4561529.0,46.754783,93.105,45.5,34272.36,2.97,83.56,420,1,2021-03-26
37165,ITA,Europe,Italy,03/26/2021,398.202,7.558,5.871,0.071,6308692.0,60.461828,205.859,47.9,35220.084,3.18,83.51,421,3,2021-03-26
19792,DEU,Europe,Germany,03/26/2021,246.933,1.898,2.821,0.061,8842913.0,83.783945,237.016,46.6,45229.245,8.0,81.33,426,3,2021-03-26
26505,FRA,Europe,France,03/26/2021,619.721,13.276,9.401,0.075,7728702.0,67.564251,122.578,42.0,38605.671,5.98,82.66,428,1,2021-03-26
70370,SWE,Europe,Sweden,03/26/2021,626.58,2.871,4.808,0.108,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,420,2,2021-03-26
70371,SWE,Europe,Sweden,03/27/2021,0.0,0.0,4.808,0.106,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,421,2,2021-03-27
26506,FRA,Europe,France,03/27/2021,631.014,2.827,5.143,0.075,7921969.0,67.564251,122.578,42.0,38605.671,5.98,82.66,429,1,2021-03-27
24026,ESP,Europe,Spain,03/27/2021,0.0,0.0,2.821,0.058,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,421,1,2021-03-27
19793,DEU,Europe,Germany,03/27/2021,210.398,1.038,2.821,0.061,9067590.0,83.783945,237.016,46.6,45229.245,8.0,81.33,427,3,2021-03-27
37166,ITA,Europe,Italy,03/27/2021,394.199,6.285,5.906,0.071,6482012.0,60.461828,205.859,47.9,35220.084,3.18,83.51,422,3,2021-03-27
24027,ESP,Europe,Spain,03/28/2021,0.0,0.0,2.821,0.058,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,422,1,2021-03-28
26507,FRA,Europe,France,03/28/2021,547.938,1.939,0.938,0.075,7980342.0,67.564251,122.578,42.0,38605.671,5.98,82.66,430,1,2021-03-28
37167,ITA,Europe,Italy,03/28/2021,324.238,4.912,4.51,0.071,6604413.0,60.461828,205.859,47.9,35220.084,3.18,83.51,423,3,2021-03-28
19794,DEU,Europe,Germany,03/28/2021,20.613,0.525,2.821,0.093,9212028.0,83.783945,237.016,46.6,45229.245,8.0,81.33,428,3,2021-03-28
70372,SWE,Europe,Sweden,03/28/2021,0.0,0.0,4.808,0.105,1128083.0,10.09927,24.718,41.0,46949.283,2.22,82.8,422,2,2021-03-28
70373,SWE,Europe,Sweden,03/29/2021,0.0,0.0,4.595,0.106,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,423,2,2021-03-29
37168,ITA,Europe,Italy,03/29/2021,213.358,6.897,2.592,0.066,6780981.0,60.461828,205.859,47.9,35220.084,3.18,83.51,424,3,2021-03-29
19795,DEU,Europe,Germany,03/29/2021,122.899,2.148,2.821,0.061,9433055.0,83.783945,237.016,46.6,45229.245,8.0,81.33,429,3,2021-03-29
24028,ESP,Europe,Spain,03/29/2021,331.538,4.042,2.821,0.057,4967230.0,46.754783,93.105,45.5,34272.36,2.97,83.56,423,1,2021-03-29
26508,FRA,Europe,France,03/29/2021,134.835,5.328,10.174,0.075,8180966.0,67.564251,122.578,42.0,38605.671,5.98,82.66,431,1,2021-03-29
70374,SWE,Europe,Sweden,03/30/2021,1626.553,2.772,4.595,0.114,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,424,2,2021-03-30
24029,ESP,Europe,Spain,03/30/2021,106.813,2.267,2.821,0.056,5092535.0,46.754783,93.105,45.5,34272.36,2.97,83.56,424,1,2021-03-30
19796,DEU,Europe,Germany,03/30/2021,282.644,2.984,2.821,0.061,9670044.0,83.783945,237.016,46.6,45229.245,8.0,81.33,430,3,2021-03-30
26509,FRA,Europe,France,03/30/2021,454.664,5.639,9.71,0.074,8463239.0,67.564251,122.578,42.0,38605.671,5.98,82.66,432,1,2021-03-30
37169,ITA,Europe,Italy,03/30/2021,265.539,8.749,4.986,0.066,6973498.0,60.461828,205.859,47.9,35220.084,3.18,83.51,425,3,2021-03-30
24030,ESP,Europe,Spain,03/31/2021,182.527,3.294,2.821,0.068,5314076.0,46.754783,93.105,45.5,34272.36,2.97,83.56,425,1,2021-03-31
26510,FRA,Europe,France,03/31/2021,874.042,4.485,8.442,0.073,8723077.0,67.564251,122.578,42.0,38605.671,5.98,82.66,433,1,2021-03-31
70375,SWE,Europe,Sweden,03/31/2021,835.803,3.466,4.595,0.117,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,425,2,2021-03-31
37170,ITA,Europe,Italy,03/31/2021,395.076,7.724,5.806,0.067,7187909.0,60.461828,205.859,47.9,35220.084,3.18,83.51,426,3,2021-03-31
19797,DEU,Europe,Germany,03/31/2021,298.554,2.387,2.821,0.061,9906322.0,83.783945,237.016,46.6,45229.245,8.0,81.33,431,3,2021-03-31
70376,SWE,Europe,Sweden,04/01/2021,822.337,3.268,4.595,0.119,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,426,1,2021-04-01
37171,ITA,Europe,Italy,04/01/2021,366.909,8.286,5.892,0.066,7384661.0,60.461828,205.859,47.9,35220.084,3.18,83.51,427,3,2021-04-01
19798,DEU,Europe,Germany,04/01/2021,270.684,2.793,2.821,0.061,10141248.0,83.783945,237.016,46.6,45229.245,8.0,81.33,432,3,2021-04-01
26511,FRA,Europe,France,04/01/2021,750.56,4.559,9.77,0.072,9033565.0,67.564251,122.578,42.0,38605.671,5.98,82.66,434,1,2021-04-01
24031,ESP,Europe,Spain,04/01/2021,150.594,1.754,2.821,0.059,5545140.0,46.754783,93.105,45.5,34272.36,2.97,83.56,426,1,2021-04-01
24032,ESP,Europe,Spain,04/02/2021,0.0,0.0,2.821,0.049,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,427,1,2021-04-02
70377,SWE,Europe,Sweden,04/02/2021,0.0,0.0,4.595,0.101,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,427,1,2021-04-02
37172,ITA,Europe,Italy,04/02/2021,362.493,7.955,5.477,0.066,7587479.0,60.461828,205.859,47.9,35220.084,3.18,83.51,428,3,2021-04-02
19799,DEU,Europe,Germany,04/02/2021,191.361,1.396,2.821,0.061,10298267.0,83.783945,237.016,46.6,45229.245,8.0,81.33,433,3,2021-04-02
26512,FRA,Europe,France,04/02/2021,690.868,4.914,9.923,0.07,9311599.0,67.564251,122.578,42.0,38605.671,5.98,82.66,435,1,2021-04-02
70378,SWE,Europe,Sweden,04/03/2021,0.0,0.0,4.595,0.101,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,428,1,2021-04-03
37173,ITA,Europe,Italy,04/03/2021,351.412,6.219,5.941,0.065,7756645.0,60.461828,205.859,47.9,35220.084,3.18,83.51,429,3,2021-04-03
19800,DEU,Europe,Germany,04/03/2021,43.839,0.835,2.821,0.061,10465250.0,83.783945,237.016,46.6,45229.245,8.0,81.33,434,3,2021-04-03
24033,ESP,Europe,Spain,04/03/2021,204.706,3.358,2.821,0.062,5707450.0,46.754783,93.105,45.5,34272.36,2.97,83.56,428,1,2021-04-03
26513,FRA,Europe,France,04/03/2021,1.302,0.015,6.012,0.069,9450852.0,67.564251,122.578,42.0,38605.671,5.98,82.66,436,1,2021-04-03
37174,ITA,Europe,Italy,04/04/2021,297.99,5.392,4.15,0.065,7832435.0,60.461828,205.859,47.9,35220.084,3.18,83.51,430,3,2021-04-04
19801,DEU,Europe,Germany,04/04/2021,122.935,0.597,2.821,0.109,10608162.0,83.783945,237.016,46.6,45229.245,8.0,81.33,435,3,2021-04-04
24034,ESP,Europe,Spain,04/04/2021,0.0,0.0,2.821,0.062,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,429,1,2021-04-04
70379,SWE,Europe,Sweden,04/04/2021,0.0,0.0,4.595,0.102,1324207.0,10.09927,24.718,41.0,46949.283,2.22,82.8,429,1,2021-04-04
26514,FRA,Europe,France,04/04/2021,1193.368,5.461,0.979,0.069,9495746.0,67.564251,122.578,42.0,38605.671,5.98,82.66,437,1,2021-04-04
24035,ESP,Europe,Spain,04/05/2021,221.582,1.818,2.821,0.055,5890888.0,46.754783,93.105,45.5,34272.36,2.97,83.56,430,1,2021-04-05
37175,ITA,Europe,Italy,04/05/2021,176.64,4.896,1.7,0.065,7965185.0,60.461828,205.859,47.9,35220.084,3.18,83.51,431,3,2021-04-05
70380,SWE,Europe,Sweden,04/05/2021,0.0,0.0,4.422,0.103,5890888.0,10.09927,24.718,41.0,46949.283,2.22,82.8,430,1,2021-04-05
26515,FRA,Europe,France,04/05/2021,159.803,2.916,1.523,0.066,9554549.0,67.564251,122.578,42.0,38605.671,5.98,82.66,438,1,2021-04-05
19802,DEU,Europe,Germany,04/05/2021,71.374,0.907,2.821,0.061,10783858.0,83.783945,237.016,46.6,45229.245,8.0,81.33,436,3,2021-04-05
19803,DEU,Europe,Germany,04/06/2021,90.626,1.301,2.821,0.061,11060962.0,83.783945,237.016,46.6,45229.245,8.0,81.33,437,3,2021-04-06
37176,ITA,Europe,Italy,04/06/2021,128.395,6.963,1.868,0.067,8173944.0,60.461828,205.859,47.9,35220.084,3.18,83.51,432,2,2021-04-06
24036,ESP,Europe,Spain,04/06/2021,141.654,2.738,2.821,0.058,6118710.0,46.754783,93.105,45.5,34272.36,2.97,83.56,431,1,2021-04-06
26516,FRA,Europe,France,04/06/2021,119.205,6.305,9.331,0.071,9768199.0,67.564251,122.578,42.0,38605.671,5.98,82.66,439,2,2021-04-06
